id,amount,sku_external_id,supplier_article,warehouse_name,quantityFull,in_way_to_client,in_way_from_client,techSize,price,discount,warehouse_id,product_id,created_at,updated_at
544,0,OZN1564117180,TRANAF00504INT,Казань,1,1,0,0,1320.00,75,4,75,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
546,0,OZN1187871791,AF00338INT,Белая дача,0,0,0,0,1335.00,73,6,267,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
548,0,OZN1416002666,AF00434INT,Белая дача,0,0,0,0,1600.00,80,6,225,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
550,0,OZN1555948710,AF00496INT,Белая дача,0,0,0,0,1335.00,73,6,100,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
551,0,OZN1032397645,AF00254INT,СЦ Барнаул,0,0,0,0,1295.00,76,26,29,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
554,28,OZN1189789460,AF00341INT,Электросталь,28,0,0,0,1360.00,75,3,199,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
556,0,OZN985730309,AF00201INT,Крыловская,0,0,0,0,1347.00,74,21,37,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
558,0,OZN1101550985,TRANAF00327INT,Вёшки,0,0,0,0,1600.00,80,20,184,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
559,0,OZN1413336721,AF00430INT,Белая дача,0,0,0,0,1600.00,80,6,204,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
560,0,OZN1415847216,AF00420INT,Атакент,0,0,0,0,1360.00,75,14,20,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
561,0,OZN1017642528,TRANAF00240NT,Иваново,0,0,0,0,1360.00,75,28,162,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
562,45,OZN1401728915,AF00412INT,Электросталь,45,0,0,0,1335.00,73,3,11,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
563,0,OZN1401728915,AF00412INT,Иваново,0,0,0,0,1335.00,73,28,11,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
564,0,OZN1063258299,AF00293INT,Минск,0,0,0,0,1295.00,76,24,248,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
566,0,OZN1210527989,AF00374INT,Коледино,1,1,0,0,1320.00,75,5,255,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
575,0,OZN1600299473,AF00514INT,Пушкино,0,0,0,0,1320.00,64,27,43,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
569,0,OZN1032397645,AF00254INT,Тула,1,1,0,0,1295.00,76,1,29,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
571,0,OZN1062487585,TRANAF00291INT,Белая дача,0,0,0,0,1360.00,75,6,249,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
577,0,OZN1426976116,AF00455INT,Иваново,0,0,0,0,1335.00,73,28,97,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
523,1,OZN814704238,TRANAF0090INT,Невинномысск,1,0,0,0,1295.00,76,12,206,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
578,0,OZN1557506832,AF00493INT,Иваново,0,0,0,0,1360.00,75,28,151,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
576,0,OZN1113731193,TRANAF00330INT,Радумля 1,0,0,0,0,1360.00,75,23,178,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
572,0,OZN1403724758,AF00416INT,Иваново,0,0,0,0,1335.00,73,28,85,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
574,0,OZN1422368004,AF00449INT,СЦ Кузнецк,0,0,0,0,1600.00,80,22,56,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
579,0,OZN1557506832,AF00493INT,Радумля 1,0,0,0,0,1360.00,75,23,151,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
582,0,OZN1022290501,TRANAF00246INT,Радумля 1,0,0,0,0,1347.00,74,23,80,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
526,1,OZN852686204,TRANAF00149INT,Электросталь,2,1,0,0,1335.00,73,3,8,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:04.000000Z
568,0,OZN1000913697,AF00197INT,Пушкино,0,0,0,0,1600.00,80,27,198,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
541,0,OZN1422368004,AF00449INT,Электросталь,0,0,0,0,1320.00,75,3,56,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:04.000000Z
580,0,OZN1600303366,AF00515INT,Пушкино,0,0,0,0,1335.00,73,27,107,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
524,0,OZN1022363440,TRANAF00243INT,Невинномысск,0,0,0,0,1600.00,80,12,163,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:04.000000Z
584,0,OZN1405069804,AF00417INT,Иваново,0,0,0,0,1335.00,73,28,91,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
570,0,OZN985730309,AF00201INT,Радумля 1,0,0,0,0,1335.00,73,23,37,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
553,0,OZN1054017594,TRANAF00287INT,Радумля 1,0,0,0,0,1360.00,75,23,168,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
581,0,OZN818613919,AF0097INT,Казань,2,2,0,0,1390.00,73,4,36,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
567,0,OZN1551006845,AF00485INT,Рязань (Тюшевское),1,1,0,0,1320.00,75,19,63,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
537,0,OZN1052882596,TRANAF00286INT,Белая дача,1,0,1,0,1335.00,73,6,66,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:06.000000Z
522,0,OZN1412535874,UVTRANAF00427INT,Новосибирск,0,0,0,0,1295.00,76,10,121,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
527,0,OZN811225295,TRANAF0084INT,Санкт-Петербург Уткина Заводь,0,0,0,0,1347.00,74,9,155,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
528,0,OZN1074732645,TRANAF00300INT,Казань,0,0,0,0,1360.00,75,4,150,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
529,0,OZN1403724758,AF00416INT,СЦ Кузнецк,0,0,0,0,1335.00,73,22,85,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
530,0,OZN1554656360,AF00461INT,Вёшки,0,0,0,0,1390.00,73,20,108,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
597,0,OZN852673291,TRANAF00144INT,Невинномысск,0,0,0,0,1600.00,80,12,9,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
595,0,OZN1032408678,AF00263INT,Рязань (Тюшевское),1,0,1,0,1295.00,76,19,26,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
599,0,OZN1400399623,AF00409INT,Крыловская,0,0,0,0,1295.00,76,21,14,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
601,0,OZN1234815612,AF00389INT,Казань,1,1,0,0,1347.00,74,4,47,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
603,0,OZN1405069804,AF00417INT,Минск,0,0,0,0,1335.00,73,24,91,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
593,0,OZN1564127358,AF00491INT,Радумля 1,0,0,0,0,1360.00,75,23,125,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
606,0,OZN1591185073,AF00499INT,Белая дача,0,0,0,0,1295.00,76,6,55,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
609,0,OZN1552301557,AF00471INT,Минск,0,0,0,0,1600.00,80,24,7,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
605,0,OZN1554656360,AF00461INT,СЦ Кузнецк,3,3,0,0,1390.00,73,22,108,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
604,0,OZN1422979148,AF00453INT,Радумля 1,0,0,0,0,1295.00,76,23,152,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
610,0,OZN838401008,AF00118INT,Электросталь,0,0,0,0,1320.00,75,3,60,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
611,0,OZN1052505336,TRANAF00281INT,Пушкино,0,0,0,0,1295.00,76,27,166,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
591,0,OZN1234815612,AF00389INT,Радумля 1,0,0,0,0,1347.00,74,23,47,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
613,0,OZN1034238708,AF00267INT,Пушкино,1,1,0,0,1600.00,80,27,25,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
616,0,OZN1560268196,AF00464INT,Пушкино,0,0,0,0,1360.00,75,27,130,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
617,0,OZN1624259725,AF00526INT,Белая дача,0,0,0,0,1335.00,73,6,77,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
615,0,OZN1237278664,AF00390INT,Коледино,0,0,0,0,1335.00,70,5,140,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
620,1,OZN780141756,TRANAF0031INT,Тула,1,0,0,0,1600.00,80,1,64,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
621,0,OZN780141756,TRANAF0031INT,Вёшки,0,0,0,0,1600.00,80,20,64,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
622,0,OZN1096767671,TRANAF00324INT,Казань,1,1,0,0,1335.00,73,4,250,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
623,0,OZN1074828871,AF00305INT,Пушкино,0,0,0,0,1295.00,76,27,1,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
625,0,OZN1422419421,AF00452INT,Пушкино,0,0,0,0,1295.00,76,27,127,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
627,0,OZN1416893511,TRANAF00435INT,Вёшки,0,0,0,0,1360.00,75,20,182,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
628,0,OZN1422357223,AF00448INT,Радумля 1,0,0,0,0,1600.00,80,23,143,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
629,0,OZN1600303366,AF00515INT,Белая дача,0,0,0,0,1335.00,73,6,107,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
630,0,OZN1052505336,TRANAF00281INT,Минск,0,0,0,0,1295.00,76,24,166,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
631,0,OZN1076127521,AF00313INT,Атакент,0,0,0,0,1600.00,80,14,54,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
635,0,OZN1422342267,AF00447INT,Крыловская,0,0,0,0,1335.00,73,21,139,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
636,0,OZN1422342267,AF00447INT,Атакент,0,0,0,0,1335.00,73,14,139,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
637,0,OZN1422399658,AF00444INT,Белая дача,0,0,0,0,1360.00,75,6,147,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
638,0,OZN1411060511,AF00419INT,СЦ Кузнецк,0,0,0,0,1320.00,75,22,194,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
639,0,OZN1549385287,AF00477INT,Тула,0,0,0,0,1360.00,75,1,161,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
641,0,OZN780122746,TRANAAF0023INT,Пушкино,0,0,0,0,1347.00,74,27,2,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
642,0,OZN937329281,TRANAF00189INT,Радумля 1,0,0,0,0,1600.00,80,23,67,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
643,0,OZN1051121347,AF00280INT,СЦ Кузнецк,1,1,0,0,1600.00,80,22,52,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
644,41,OZN1075953582,AF00311INT,Краснодар,41,0,0,0,1295.00,76,2,284,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
645,0,OZN1234815612,AF00389INT,СЦ Хабаровск,0,0,0,0,1347.00,74,25,47,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
594,0,OZN1554698534,AF00470INT,Иваново,0,0,0,0,1295.00,76,28,149,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
646,0,OZN1411168776,AF00421INT,Атакент,0,0,0,0,1295.00,76,14,90,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
648,0,OZN1401942429,TRANAF00406INT,Крыловская,0,0,0,0,1600.00,80,21,93,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
649,0,OZN1401942429,TRANAF00406INT,Рязань (Тюшевское),0,0,0,0,1600.00,80,19,93,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
612,3,OZN1063009297,TRANAF00297INT,Казань,4,1,0,0,1320.00,75,4,223,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
632,0,OZN1189789460,AF00341INT,Коледино,3,3,0,0,1360.00,75,5,199,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
598,73,OZN1052880484,AF00284INT,Электросталь,74,1,0,0,1347.00,74,3,65,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
614,0,OZN1412646379,AF00429INT,Минск,0,0,0,0,1300.00,61,24,167,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
600,14,OZN855801621,AF00151INT,Электросталь,15,1,0,0,1295.00,76,3,256,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
592,0,OZN1417613634,AF00437INT,Казань,0,0,0,0,1320.00,75,4,268,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
608,0,OZN1403724758,AF00416INT,Пушкино,1,1,0,0,1390.00,73,27,85,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:06.000000Z
586,0,OZN845499029,TRANAF00130INT,Крыловская,0,0,0,0,1360.00,75,21,208,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
588,0,OZN1624259725,AF00526INT,Рязань (Тюшевское),0,0,0,0,1335.00,73,19,77,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
626,27,OZN1416893511,TRANAF00435INT,Коледино,37,9,1,0,1360.00,75,5,182,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:06.000000Z
624,0,OZN1076470775,TRANAF00315INT,Коледино,6,3,3,0,1347.00,74,5,265,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:06.000000Z
587,0,OZN862471405,AF00162INT,Радумля 1,0,0,0,0,1600.00,80,23,5,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
697,24,OZN1401801472,AF00413INT,Казань,27,3,0,0,1600.00,80,4,111,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:06.000000Z
661,0,OZN885692012,TRANAF00169INT,Казань,0,0,0,0,1360.00,75,4,197,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
665,0,OZN1564124927,AF00494INT,Крыловская,0,0,0,0,1360.00,75,21,157,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
670,0,OZN1555172143,AF00489INT,Радумля 1,0,0,0,0,1360.00,75,23,137,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
672,0,OZN1564127358,AF00491INT,Атакент,0,0,0,0,1360.00,75,14,125,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
657,29,OZN1401942429,TRANAF00406INT,Краснодар,30,0,1,0,1600.00,80,2,93,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
671,1,OZN1549385287,AF00477INT,Невинномысск,1,0,0,0,1360.00,75,12,161,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
673,0,OZN1054017594,TRANAF00287INT,Рязань (Тюшевское),0,0,0,0,1320.00,75,19,168,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
674,0,OZN1034238708,AF00267INT,Казань,0,0,0,0,1600.00,80,4,25,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
677,0,OZN538558518,21INT004Height21INT004Height,Радумля 1,0,0,0,0,1600.00,80,23,41,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
678,0,OZN1051035188,AF00272INT,Тула,0,0,0,0,1600.00,80,1,76,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
679,49,OZN1101538829,TRANAF00326INT,Краснодар,49,0,0,0,1347.00,74,2,266,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
680,0,OZN1411107185,AF00418INT,Екатеринбург - Испытателей 14г,0,0,0,0,1600.00,80,11,282,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
683,0,OZN886031760,AF00176INT,Коледино,1,1,0,0,1295.00,76,5,221,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
686,0,OZN754146019,AF009INT,СЦ Хабаровск,0,0,0,0,1295.00,76,25,276,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
685,0,OZN1062487585,TRANAF00291INT,Рязань (Тюшевское),0,0,0,0,1360.00,75,19,249,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
655,0,OZN1076091914,TRANAF00309INT,Астана Карагандинское шоссе,0,0,0,0,1347.00,74,31,50,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
688,3,OZN1017198987,TRANAF00235INT,Тула,3,0,0,0,1295.00,76,1,275,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
691,0,OZN1101550985,TRANAF00327INT,Атакент,1,1,0,0,1600.00,80,14,184,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
692,0,OZN1411060511,AF00419INT,Белые Столбы,0,0,0,0,1320.00,75,17,194,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
693,0,OZN1420884610,AF00443INT,Тула,0,0,0,0,1295.00,76,1,89,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
694,0,OZN754146019,AF009INT,Пушкино,0,0,0,0,1295.00,76,27,276,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
695,0,OZN1077597764,AF00316INT,Радумля 1,0,0,0,0,1335.00,70,23,247,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
696,0,OZN1394228599,AF00405INT,Коледино,2,2,0,0,1295.00,76,5,228,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
703,0,OZN862338375,TRANAF00160INT,Минск,0,0,0,0,1360.00,75,24,195,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
704,15,OZN1255785532,AF00394INT,Краснодар,16,1,0,0,1295.00,76,2,239,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
705,0,OZN1560268196,AF00464INT,Вёшки,0,0,0,0,1347.00,74,20,130,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
707,0,OZN1034216436,AF00265INT,Крыловская,0,0,0,0,1360.00,75,21,83,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
711,0,OZN1411060511,AF00419INT,СЦ Хабаровск,0,0,0,0,1360.00,75,25,194,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
708,0,OZN1000913697,AF00197INT,Рязань (Тюшевское),0,0,0,0,1600.00,80,19,198,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
712,0,OZN1557559792,AF00490INT,Краснодар,2,1,1,0,1360.00,75,2,148,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
713,0,OZN818613919,AF0097INT,Иваново,0,0,0,0,1390.00,73,28,36,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
714,1,OZN824922658,AF00113INT,Казань,1,0,0,0,1335.00,70,4,21,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
690,0,OZN1259338687,AF00397INT,Коледино,1,1,0,0,1295.00,76,5,251,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
700,0,OZN1564124927,AF00494INT,Электросталь,0,0,0,0,1360.00,75,3,157,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
667,0,OZN885850536,TRANAF00172INT,Электросталь,0,0,0,0,1390.00,73,3,42,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
664,0,OZN1551006845,AF00485INT,Казань,0,0,0,0,1320.00,75,4,63,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
668,3,OZN1189789460,AF00341INT,Краснодар,3,0,0,0,1360.00,75,2,199,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
654,0,OZN1022363440,TRANAF00243INT,Минск,0,0,0,0,1600.00,80,24,163,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
701,0,OZN855784165,AF00152INT,Санкт-Петербург Уткина Заводь,0,0,0,0,1335.00,70,9,19,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
675,0,OZN1420884610,AF00443INT,Казань,1,1,0,0,1600.00,80,4,89,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
651,78,OZN1032550237,AF00264NT,Краснодар,80,2,0,0,1600.00,80,2,277,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
699,0,OZN1412646379,AF00429INT,Пушкино,0,0,0,0,1300.00,61,27,167,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:06.000000Z
698,9,OZN1402019503,AF00414INT,Электросталь,12,3,0,0,1295.00,76,3,4,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
653,46,OZN986000008,AF00205INT,Краснодар,47,1,0,0,1600.00,80,2,201,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
682,47,OZN1063014542,TRANAF00299INT,Электросталь,49,1,1,0,1347.00,74,3,34,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
663,124,OZN1381734162,AF00401INT,Краснодар,126,2,0,0,1600.00,80,2,170,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:06.000000Z
706,0,OZN1600283297,AF00495INT,Белая дача,0,0,0,0,1347.00,74,6,154,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
659,0,OZN855784165,AF00152INT,Вёшки,0,0,0,0,1335.00,70,20,19,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
684,9,OZN886031760,AF00176INT,Электросталь,10,1,0,0,1295.00,76,3,221,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:06.000000Z
658,0,OZN1557559792,AF00490INT,Радумля 1,0,0,0,0,1320.00,75,23,148,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
660,0,OZN895325261,TRANAF00182INT,Новосибирск,1,1,0,0,1295.00,76,10,27,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
726,0,OZN1034238708,AF00267INT,СЦ Хабаровск,0,0,0,0,1600.00,80,25,25,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
727,1,OZN1075937861,AF00308INT,Тула,1,0,0,0,1335.00,73,1,174,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
728,0,OZN1075937861,AF00308INT,Рязань (Тюшевское),0,0,0,0,1335.00,73,19,174,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
729,0,OZN823241060,AF00106INT,Радумля 1,0,0,0,0,1335.00,73,23,103,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
731,17,OZN886020391,AF00175INT,Краснодар,18,1,0,0,1295.00,76,2,217,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
722,0,OZN1393014472,AF00404INT,Вёшки,0,0,0,0,1600.00,80,20,94,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
732,0,OZN1101538829,TRANAF00326INT,СЦ Кузнецк,0,0,0,0,1347.00,74,22,266,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
733,0,OZN1403724758,AF00416INT,Рязань (Тюшевское),0,0,0,0,1390.00,73,19,85,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
735,0,OZN1074828871,AF00305INT,Тула,0,0,0,0,1600.00,80,1,1,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
739,0,OZN824922658,AF00113INT,СЦ Хабаровск,0,0,0,0,1335.00,70,25,21,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
742,10,OZN1052821704,TRANAF00270INT,Казань,11,1,0,0,1295.00,76,4,207,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
736,0,OZN1208972214,AF00370INT,Котовск,0,0,0,0,1600.00,80,29,31,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
743,0,OZN1411168776,AF00421INT,СЦ Хабаровск,0,0,0,0,1600.00,80,25,90,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
762,27,OZN1051042576,AF00273INT,Электросталь,33,4,2,0,1335.00,73,3,74,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:06.000000Z
746,0,OZN1600283297,AF00495INT,Вёшки,0,0,0,0,1347.00,74,20,154,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
744,11,OZN1085769417,AF00318INT,Коледино,12,1,0,0,1295.00,76,5,237,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
748,0,OZN1600303366,AF00515INT,Электросталь,2,2,0,0,1335.00,73,3,107,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
751,0,OZN811225295,TRANAF0084INT,Коледино,3,3,0,0,1335.00,73,5,155,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
752,0,OZN862338375,TRANAF00160INT,Пушкино,0,0,0,0,1360.00,75,27,195,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
764,0,OZN1032558973,AF00266INT,Вёшки,0,0,0,0,1320.00,75,20,209,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
769,0,OZN1549385287,AF00477INT,Крыловская,0,0,0,0,1347.00,74,21,161,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
771,0,OZN827005963,AF00115INT,Электросталь,0,0,0,0,1295.00,76,3,244,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
753,62,OZN895260057,AF00180INT,Краснодар,65,3,0,0,1360.00,75,2,203,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:06.000000Z
774,0,OZN1218645088,AF00376INT,Радумля 1,0,0,0,0,1295.00,76,23,106,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
